['media_451348_frame_779.jpeg', '0.321216617210683', '0.397891963109354', '0.0652818991097923', '0.100131752305666', 'Poecilosclerida']
['media_450489_frame_8661.jpeg', '0.427003669316071', '0.831073373679386', '0.0346889082415428', '0.0934004891855158', 'narella sp.']
['media_450489_frame_8597.jpeg', '0.478579660325661', '0.710834828527741', '0.0383342846094522', '0.113001458553887', 'narella sp.']
['media_450489_frame_8597.jpeg', '0.260150764749144', '0.817447248020375', '0.0634090339499663', '0.122920105076102', 'narella sp.']
['media_450489_frame_8597.jpeg', '0.0335772942474306', '0.802572579340554', '0.0678000168386233', '0.0959904439678873', 'narella sp.']
['media_450489_frame_8597.jpeg', '0.43907911034559', '0.710583771828955', '0.0306558542765921', '0.0662317160345832', 'narella sp.']
['media_450489_frame_8597.jpeg', '0.216792916619103', '0.68646312511839', '0.03104381659849', '0.0562105567100777', 'narella sp.']
['media_450489_frame_8597.jpeg', '0.227309049714681', '0.602373337868462', '0.0298915606089159', '0.0621966377419075', 'narella sp.']
['media_450489_frame_8661.jpeg', '0.393561712950175', '0.538128494388009', '0.0461186669807385', '0.0776374322084224', 'narella sp.']
['media_450489_frame_8661.jpeg', '0.384801880905819', '0.516242811890333', '0.0266794821875012', '0.0776333793042562', 'narella sp.']
['media_450489_frame_8661.jpeg', '0.679006056428485', '0.761687208573223', '0.0488092948211318', '0.0774661970073989', 'narella sp.']
['media_450489_frame_8661.jpeg', '0.656573848839613', '0.768252913322526', '0.0364427156742514', '0.0634380824620136', 'narella sp.']
['media_450489_frame_8661.jpeg', '0.627104085928741', '0.758459070404816', '0.0387134268836152', '0.067759491529263', 'narella sp.']
['media_450489_frame_8661.jpeg', '0.483242435017332', '0.583474933027564', '0.0514676213822151', '0.0788269595812128', 'narella sp.']
['media_450489_frame_8661.jpeg', '0.571683337767996', '0.734330105451128', '0.0421359879679469', '0.062536311285026', 'narella sp.']
['media_447801_frame_1438.jpeg', '', '', '', '', 'Keratoisidinae']
['media_447801_frame_869.jpeg', '0.440168456323298', '0.237111310009479', '0.0653688219863574', '0.165108846414563', 'narella sp.']
['media_447801_frame_869.jpeg', '0.481225635686347', '0.306647568019375', '0.0764874935127247', '0.13682385936472', 'narella sp.']
['media_447801_frame_869.jpeg', '0.842225655616639', '0.680136283788846', '0.0359055764883841', '0.101340747060014', 'narella sp.']
['media_447801_frame_869.jpeg', '0.578837068208966', '0.511920977740128', '0.0298498784813455', '0.0597011859289545', 'narella sp.']
['media_447801_frame_869.jpeg', '0.557575080588391', '0.414707741023059', '0.0748515672641008', '0.151046112210327', 'narella sp.']
['media_447801_frame_869.jpeg', '0.515820337217457', '0.57311934245142', '0.0533755230977547', '0.117588736760315', 'narella sp.']
['media_447801_frame_869.jpeg', '0.271495324535441', '0.275800546788716', '0.0665748154632348', '0.102408015134637', 'narella sp.']
['media_447801_frame_869.jpeg', '0.394362217961133', '0.281840547060639', '0.0418826671109966', '0.0838619993229626', 'narella sp.']
['media_447801_frame_869.jpeg', '0.371851603370296', '0.321447106220792', '0.0267845230660231', '0.0613614397185997', 'narella sp.']
['media_447801_frame_869.jpeg', '0.197467957853561', '0.331371972079474', '0.0608620926324787', '0.115425615396874', 'narella sp.']
['media_447801_frame_869.jpeg', '0.139775211529151', '0.409264260548776', '0.0565996357780874', '0.0857402548214063', 'narella sp.']
['media_447801_frame_869.jpeg', '0.0466629008198938', '0.537179388752418', '0.0747471828461219', '0.107591706928422', 'narella sp.']
['media_447801_frame_869.jpeg', '0.0379930021689242', '0.634129888968213', '0.0593613160718762', '0.105662720806363', 'narella sp.']
['media_447801_frame_869.jpeg', '0.101559516991218', '0.643371419438915', '0.0617291439212247', '0.098221821867849', 'narella sp.']
['media_447801_frame_869.jpeg', '0.147162324914683', '0.452016118373098', '0.0983375216833217', '0.11292208968206', 'narella sp.']
['media_447801_frame_869.jpeg', '0.667654849494675', '0.394400799041729', '0.0314436967836615', '0.0738466740390387', 'narella sp.']
['media_447801_frame_869.jpeg', '0.671759739241133', '0.687454497723898', '0.092022770787927', '0.0883244605641398', 'narella sp.']
['media_447801_frame_869.jpeg', '0.537926855230545', '0.695372094856086', '0.0284541398713546', '0.137621795164281', 'narella sp.']
['media_447801_frame_869.jpeg', '0.301629671091914', '0.5231415997113', '0.0638643433138861', '0.133420924917351', 'narella sp.']
['media_447801_frame_869.jpeg', '0.270356184010925', '0.703578880127426', '0.0868651361074125', '0.188187787507103', 'narella sp.']
['media_447801_frame_869.jpeg', '0.166461983995348', '0.8320066699574', '0.0604055108545026', '0.161374185439749', 'narella sp.']
['media_447801_frame_869.jpeg', '0.236406606231216', '0.804174737951145', '0.0407439239493904', '0.108248887303437', 'narella sp.']
['media_450675_frame_8978.jpeg', '0.832697769996943', '0.3574351598492', '0.0379863800944459', '0.10173688699099', 'narella sp.']
['media_450756_frame_4315.jpeg', '0.833197529552084', '0.679162706494682', '0.0733638965647547', '0.316615750169722', 'narella sp.']
['media_450756_frame_4315.jpeg', '0.0', '0.494908350305499', '0.0869791666666667', '0.0972373085916874', 'narella sp.']
['media_447802_frame_1948.jpeg', '0.786941580756014', '0.720977596741344', '0.0469125859106529', '0.196304085287456', 'narella sp.']
['media_447802_frame_4533.jpeg', '0.217640320733104', '0.346232179226069', '0.0422555126002291', '0.120434487440597', 'narella sp.']
['media_447802_frame_4533.jpeg', '0.246053479381443', '0.352415704910613', '0.042044315578465', '0.179510824470091', 'narella sp.']
['media_447802_frame_4165.jpeg', '0.502537685549297', '0.410933853951346', '0.0384215354155872', '0.113809284893541', 'narella sp.']
['media_447800_frame_5154.jpeg', '0.619656030612245', '0.294577935311874', '0.0633366234676162', '0.0561424955261296', 'narella sp.']
['media_447800_frame_2727.jpeg', '0.732841373771731', '0.59067448951364', '0.077548011148904', '0.122777574790954', 'Parazoanthidae']
['media_451161_frame_6503.jpeg', '0.398625429553265', '0.207739307535642', '0.0961662371134021', '0.160779210982877', 'narella sp.']
['media_451150_frame_6014.jpeg', '0.206125193372775', '0.563200131598616', '0.0808347105146816', '0.127715488800391', 'Animalia']
['media_450753_frame_8841.jpeg', '0.728084745263203', '0.273742823756541', '0.0306503986625514', '0.0427662195803485', 'narella sp.']
['media_447309_frame_2097.jpeg', '0.562742680469821', '0.688940424477976', '0.0533564814814814', '0.183857940015919', 'narella sp.']
['media_447309_frame_2097.jpeg', '0.505742884087792', '0.558763061186472', '0.0581248928326475', '0.202552710460804', 'narella sp.']
['media_447309_frame_2097.jpeg', '0.322780252673825', '0.441060115327948', '0.106935271588863', '0.188633211400701', 'narella sp.']
['media_447309_frame_2097.jpeg', '0.635122291345165', '0.562338058222832', '0.0535335487397119', '0.103500990702637', 'narella sp.']
['media_447309_frame_2097.jpeg', '0.407117358967764', '0.70342376670223', '0.0392691822863083', '0.127609019627767', 'narella sp.']
['media_447309_frame_2097.jpeg', '0.348279190377443', '0.647611305864621', '0.0782759452160494', '0.246039052312486', 'narella sp.']
['media_447309_frame_2097.jpeg', '0.300293936605153', '0.660271977510203', '0.0709282032321673', '0.268036969296686', 'narella sp.']
['media_447309_frame_2097.jpeg', '0.270359385716735', '0.717033988721231', '0.0681727999882116', '0.145544971125675', 'narella sp.']
['media_447309_frame_2097.jpeg', '0.225373210305213', '0.537674473742146', '0.116176798000257', '0.305544209046724', 'narella sp.']
['media_447309_frame_2097.jpeg', '0.154894868827161', '0.53239919388982', '0.114639770340364', '0.329230215583668', 'narella sp.']
['media_447309_frame_3536.jpeg', '0.0632543911822702', '0.468141501126183', '0.129880705991727', '0.241707702501312', 'narella sp.']
['media_447309_frame_3536.jpeg', '0.0913637179569616', '0.651844866128131', '0.0636832414373285', '0.128684207183864', 'narella sp.']
['media_450972_frame_8725.jpeg', '0.429215022585519', '0.80587516300022', '0.0195097595968364', '0.0350823045267489', 'narella sp.']
['media_447798_frame_3591.jpeg', '0.423321759259259', '0.316769547325103', '0.146006944444445', '0.16224279835391', 'Bythitidae']
['media_447798_frame_329.jpeg', '0.37151223851166', '0.797340344459686', '0.0214250444744513', '0.0512650510592897', 'narella sp.']
['media_447798_frame_7762.jpeg', '0.193698023834019', '0.558367626886145', '0.0549431678133573', '0.102851508916324', 'narella sp.']
['media_450948_frame_1318.jpeg', '0.274010718074845', '0.631869125641416', '0.0436317274305556', '0.0850779860793578', 'narella sp.']
['media_450948_frame_1468.jpeg', '0.0839940301086677', '0.411261240664533', '0.0302126736111111', '0.0550301232874392', 'narella sp.']
['media_450948_frame_1468.jpeg', '0.668033586248285', '0.498461902403089', '0.013474479434585', '0.0499568472793781', 'narella sp.']
['media_450948_frame_1738.jpeg', '0.0797278886959877', '0.419975338278379', '0.051823127652392', '0.0595662288946468', 'narella sp.']
['media_450948_frame_2367.jpeg', '0.70635555314429', '0.487034242747549', '0.0144747058256173', '0.0407877356094091', 'narella sp.']
['media_450948_frame_2367.jpeg', '0.524924376687886', '0.508667737810971', '0.0161554181134259', '0.0582624811597148', 'narella sp.']
['media_450948_frame_2367.jpeg', '0.571932870370371', '0.490953064404139', '0.0219521604938272', '0.0729380683838845', 'narella sp.']
['media_450752_frame_749.jpeg', '0.767296980113785', '0.49226013083087', '0.0216124818403718', '0.0639519260263755', 'narella sp.']
['media_450752_frame_749.jpeg', '0.60470868922701', '0.412292974680139', '0.0229838268422347', '0.0667672516726171', 'narella sp.']
['media_450752_frame_3416.jpeg', '0.398426607307239', '0.640202721586503', '0.0296883224426967', '0.0649762589404156', 'narella sp.']
['media_450752_frame_6743.jpeg', '0.345837666727242', '0.0715175303510152', '0.0261305282413457', '0.0425231466902439', 'narella sp.']
['media_450752_frame_8931.jpeg', '0.195466793520976', '0.300597044594813', '0.0641977186156895', '0.125065103807886', 'narella sp.']
['media_447611_frame_539.jpeg', '0.238725028396703', '0.297599756734096', '0.0313845963454983', '0.106112166816029', 'narella sp.']
['media_447611_frame_539.jpeg', '0.74050860292117', '0.30640697309773', '0.0375319800680125', '0.0725186243623673', 'narella sp.']
['media_447611_frame_539.jpeg', '0.565771011674892', '0.292412491848493', '0.0156104271244228', '0.0645171501295858', 'narella sp.']
['media_447611_frame_7312.jpeg', '0.747258574189415', '0.406602583027283', '0.0538030315723788', '0.0778554109059403', 'narella sp.']
['media_447797_frame_1468.jpeg', '0.678004467700227', '0.25158111501525', '0.0296326593685883', '0.0490871841378979', 'narella sp.']
['media_447797_frame_1468.jpeg', '0.676050388428225', '0.382566081551807', '0.0230693177939491', '0.0653639766055243', 'narella sp.']
['media_447797_frame_8781.jpeg', '0.531719474424709', '0.724071101700704', '0.061992234344164', '0.150309063588553', 'narella sp.']
['media_447797_frame_1888.jpeg', '0.0', '0.0', '0.0', '0.0', 'Ophidiidae']
['media_451262_frame_7462.jpeg', '0.441347270615563', '0.582644628099174', '0.170631896051103', '0.266429445974901', 'Ophintegrida']
['media_451262_frame_7462.jpeg', '0.101045296167247', '0.34504132231405', '0.223954703832753', '0.316069788797061', 'Ophintegrida']
['media_450751_frame_8331.jpeg', '0.0778020604599182', '0.808546905621126', '0.0286390635052526', '0.0514265978017647', 'narella sp.']
['media_451119_frame_29.jpeg', '0.43123663585003', '0.736075484930761', '0.0578274188729139', '0.107873245916724', 'narella sp.']
['media_451119_frame_7402.jpeg', '0.411348296958904', '0.482216716414214', '0.0285812152120631', '0.0783782128260454', 'narella sp.']
['media_451119_frame_7738.jpeg', '0.449359720605355', '0.807453416149068', '0.0594944460613116', '0.188842880147228', 'narella sp.']
['media_450750_frame_5724.jpeg', '0.0465657741559953', '0.807453416149068', '0.0872883925106713', '0.180509546813895', 'narella sp.']
['media_450750_frame_5724.jpeg', '0.323549315910611', '0.280448348380637', '0.0868911461432014', '0.2088608085867', 'narella sp.']
['media_447610_frame_2067.jpeg', '0.211975717923172', '0.472402743896469', '0.00956971279655993', '0.0287641686644108', 'Ophintegrida']
['media_447610_frame_2067.jpeg', '0.226682798342418', '0.337511604904543', '0.00993409879753508', '0.024417109852455', 'Ophintegrida']
['media_447610_frame_2067.jpeg', '0.266201999593657', '0.501513024718308', '0.00645052003265478', '0.0179739037737921', 'Ophintegrida']
['media_447610_frame_2067.jpeg', '0.283911078696688', '0.500319381850654', '0.00902657748030193', '0.0227337389127073', 'Ophintegrida']
['media_447610_frame_2067.jpeg', '0.299791502892342', '0.454563071923931', '0.0159777218704125', '0.0330064357403784', 'Ophintegrida']
['media_447610_frame_2067.jpeg', '0.320123859643753', '0.561541471895927', '0.0133031636855669', '0.0381906772322371', 'Ophintegrida']
['media_447610_frame_2067.jpeg', '0.125022991052459', '0.393832182961597', '0.0077728302581536', '0.0269914362269212', 'Ophintegrida']
['media_447610_frame_2067.jpeg', '0.19023015242543', '0.583074689535719', '0.0111888778112189', '0.0280018286186198', 'Ophintegrida']
['media_447610_frame_2067.jpeg', '0.199234816902761', '0.53012879874704', '0.00998178701274903', '0.0250470956047381', 'Ophintegrida']
['media_447610_frame_2067.jpeg', '0.265975585194527', '0.544447122508348', '0.00938018227396179', '0.0233620003988461', 'Ophintegrida']
['media_447610_frame_3596.jpeg', '0.367171175678282', '0.75656894514896', '0.0351365061596967', '0.0846736576466729', 'narella sp.']
['media_447610_frame_3596.jpeg', '0.355298971653095', '0.393091414054749', '0.0605472440822174', '0.12219904403413', 'narella sp.']
['media_450954_frame_8571.jpeg', '0.13393822664817', '0.806692009484738', '0.0273482354267819', '0.0677456183271231', 'narella sp.']
['media_447796_frame_2847.jpeg', '0.723035508220207', '0.750501992482653', '0.0337682416817364', '0.0812331258914788', 'narella sp.']
['media_447796_frame_7102.jpeg', '0.817407847800238', '0.259786014890648', '0.0379800832342449', '0.0603597116698137', 'narella sp.']
['media_447796_frame_7102.jpeg', '0.858739595719382', '0.27727187397919', '0.0384910077288942', '0.0704475784600709', 'narella sp.']
['media_447796_frame_7102.jpeg', '0.916813317479191', '0.321890962687881', '0.050234096313912', '0.078518876826707', 'narella sp.']
['media_450975_frame_4105.jpeg', '0.583063192017791', '0.659974198271848', '0.0287144777265745', '0.0840275773250033', 'narella sp.']
['media_447609_frame_8421.jpeg', '0.712591938481989', '0.512332899802368', '0.0342628782965612', '0.0720903118547494', 'narella sp.']
['media_450976_frame_1348.jpeg', '0.725136399512979', '0.580230604327789', '0.0133300623405796', '0.0357758973925103', 'narella sp.']
['media_450976_frame_1348.jpeg', '0.238952584670488', '0.694802771059154', '0.0238411410403999', '0.0598431480080616', 'narella sp.']
['media_450976_frame_4825.jpeg', '0.737882984879696', '0.50302057078628', '0.0378498583356339', '0.0617171485090553', 'narella sp.']
['media_450961_frame_2067.jpeg', '0.407741557210814', '0.568180409985368', '0.0245751910610758', '0.0618224431257878', 'narella sp.']
['media_450961_frame_2067.jpeg', '0.0807940814202892', '0.662663766460629', '0.102566538659396', '0.175232900318476', 'narella sp.']
['media_450961_frame_2067.jpeg', '0.086567988277517', '0.521623393751182', '0.111149210623213', '0.135603649245063', 'narella sp.']
['media_450961_frame_2067.jpeg', '0.103332455952461', '0.484813769536882', '0.0809015129612819', '0.0973300261671185', 'narella sp.']
['media_450961_frame_2067.jpeg', '0.142335333424473', '0.442751506713647', '0.0347245721594846', '0.0519336110088111', 'narella sp.']
['media_450961_frame_6923.jpeg', '0.162439996159754', '0.477823315118397', '0.130285138248848', '0.206800242865817', 'narella sp.']
